"year","month","region","subregion","country","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2014,"june","Asia","ASEAN","Myanmar",578,-63.8993939393939,18.9172727272727
2014,"june","Asia","ASEAN","Singapore",15469,-56.15,1.3
2014,"june","Asia","ASEAN","Thailand",3690,-58.8763822525597,14.4172354948805
2014,"june","Asia","ASEAN","Vietnam",2833,-53.5057352941176,16.3188235294118
2014,"june","Asia","East Asia","China",30796,-44.1156278026906,34.0535201793722
2014,"june","Asia","East Asia","Hongkong",8089,NA,NA
2014,"june","Asia","East Asia","Japan",33494,-23.1284684684684,35.605975975976
2014,"june","Asia","East Asia","Korea",79054,-32.3073484848485,36.3019696969697
2014,"june","Asia","East Asia","Macau",583,NA,NA
2014,"june","Asia","East Asia","Taiwan",10418,-39.2136734693877,24.0868367346939
2014,"june","Asia","Middle East","Bahrain",311,-109.447272727273,26.1736363636364
2014,"june","Asia","Middle East","Egypt",124,-128.630588235294,29.4472549019608
2014,"june","Asia","Middle East","Jordan",75,-124.15642384106,32.0415894039735
2014,"june","Asia","Middle East","Kuwait",483,-112.027714285714,29.2714285714286
2014,"june","Asia","Middle East","Qatar",347,-108.735555555556,25.3366666666667
2014,"june","Asia","Middle East","Saudi Arabia",3968,-115.712795698925,23.777311827957
2014,"june","Asia","Middle East","United Arab Emirates",1410,-104.391111111111,25.18
2014,"june","Asia","South Asia","Bangladesh",359,-69.7788111888112,23.7406293706294
2014,"june","Asia","South Asia","India",5456,-80.6390758047767,21.5019210799585
2014,"june","Asia","South Asia","Iran",570,-108.556127819549,33.8924812030075
2014,"june","Asia","South Asia","Nepal",248,-75.3217307692308,27.6073076923077
2014,"june","Asia","South Asia","Pakistan",358,-89.0981339712919,29.9402631578947
2014,"june","Asia","South Asia","Sri Lanka",332,-79.6352112676057,7.26901408450704
2014,"june","Australasia & The Pacific","Australasia & The Pacific","Australia",16553,-15.7823004694836,-30.319014084507
2014,"june","Australasia & The Pacific","Australasia & The Pacific","Guam",2854,-15.2292592592593,13.4496296296296
2014,"june","Australasia & The Pacific","Australasia & The Pacific","Nauru",0,6.90999999999997,-0.55
2014,"june","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1467,13.6360507246377,-40.5059420289855
2014,"june","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",716,-13.0243902439024,-6.12756097560976
2014,"june","Europe","Eastern Europe","Commonwealth Of Independent States",424,NA,NA
2014,"june","Europe","Eastern Europe","Poland",293,-141.010615034169,51.843735763098
2014,"june","Europe","Eastern Europe","Russian Federation",1199,-104.664588832487,53.6329137055838
2014,"june","Europe","Eastern Mediterranean Europe","Israel",417,-124.919067357513,32.3195336787565
2014,"june","Europe","Eastern Mediterranean Europe","Turkey",421,-125.645423514539,39.2837547408344
2014,"june","Europe","Northern Europe","Denmark",936,-149.482451612903,55.8588709677419
2014,"june","Europe","Northern Europe","Finland",375,-135.20176744186,62.2486046511628
2014,"june","Europe","Northern Europe","Ireland",1558,-167.659333333333,53.1170909090909
2014,"june","Europe","Northern Europe","Norway",2675,-149.670952380952,62.0989355742297
2014,"june","Europe","Northern Europe","Sweden",1412,-144.479326923077,58.9549038461538
2014,"june","Europe","Northern Europe","United Kingdom",10100,-161.96267027027,52.9356972972973
2014,"june","Europe","Southern Europe","Greece",142,-136.79204,38.98216
2014,"june","Europe","Southern Europe","Italy",1258,-147.610994923858,42.7972182741117
2014,"june","Europe","Southern Europe","Portugal",93,-168.546278538813,39.9041552511416
2014,"june","Europe","Southern Europe","Spain",1387,-162.8159375,40.0899421296296
2014,"june","Europe","Western Europe","Andorra",56,-158.461428571429,42.5342857142857
2014,"june","Europe","Western Europe","Austria",868,-145.891361702128,47.6804680851064
2014,"june","Europe","Western Europe","Belgium",1266,-155.426974637681,50.7387862318841
2014,"june","Europe","Western Europe","France",2404,-157.2156,47.37819
2014,"june","Europe","Western Europe","Germany",3602,-150.696603206413,50.8155811623246
2014,"june","Europe","Western Europe","Luxembourg",32,-153.907505285412,49.7718181818182
2014,"june","Europe","Western Europe","Netherlands",1617,-154.601603773585,52.0650943396226
2014,"june","Europe","Western Europe","Switzerland",1302,-151.942360774818,47.0366101694915
2014,"june","Others & Unspecified","Others & Unspecified","Residences",3113,NA,NA
2014,"july","Africa","Africa","Nigeria",143,-152.464510556622,9.04612284069098
2014,"july","Africa","Africa","South Africa",258,-132.876814159292,-28.5941592920354
2014,"july","America","North America","Canada",7748,112.832333696838,48.1319847328244
2014,"july","America","North America","Mexico",293,100.133599574015,20.7982747603834
2014,"july","America","North America","USA",61730,104.870802407222,37.4450351053159
2014,"july","America","South America","Argentina",65,137.710731707317,-33.5251219512195
2014,"july","America","South America","Brazil",193,153.832635897436,-17.5192102564103
2014,"july","America","South America","Colombia",82,125.168682877406,5.70347517730496
2014,"july","America","South America","Peru",18,123.582095588235,-9.93136029411765
2014,"july","America","South America","Venezuela",18,131.974711538462,9.79432692307692
2014,"july","Asia","ASEAN","Brunei",714,-45.374,4.73
2014,"july","Asia","ASEAN","Cambodia",231,-55.1844,12.2416
2014,"july","Asia","ASEAN","Indonesia",3901,-49.7179831932773,-5.32147058823529
2014,"july","Asia","ASEAN","Laos",61,-55.9455555555555,18.0761111111111
2014,"july","Asia","ASEAN","Malaysia",12376,-56.2003067484662,3.87441717791411
2014,"july","Asia","ASEAN","Myanmar",460,-63.8993939393939,18.9172727272727
2014,"july","Asia","ASEAN","Singapore",16982,-56.15,1.3
2014,"july","Asia","ASEAN","Thailand",3124,-58.8763822525597,14.4172354948805
2014,"july","Asia","ASEAN","Vietnam",2645,-53.5057352941176,16.3188235294118
2014,"july","Asia","East Asia","China",27212,-44.1156278026906,34.0535201793722
2014,"july","Asia","East Asia","Hongkong",9564,NA,NA
2014,"july","Asia","East Asia","Japan",31425,-23.1284684684684,35.605975975976
2014,"july","Asia","East Asia","Korea",94694,-32.3073484848485,36.3019696969697
2014,"july","Asia","East Asia","Macau",759,NA,NA
2014,"july","Asia","East Asia","Taiwan",11670,-39.2136734693877,24.0868367346939
2014,"july","Asia","Middle East","Bahrain",408,-109.447272727273,26.1736363636364
2014,"july","Asia","Middle East","Egypt",87,-128.630588235294,29.4472549019608
2014,"july","Asia","Middle East","Jordan",64,-124.15642384106,32.0415894039735
2014,"july","Asia","Middle East","Kuwait",441,-112.027714285714,29.2714285714286
2014,"july","Asia","Middle East","Qatar",423,-108.735555555556,25.3366666666667
2014,"july","Asia","Middle East","Saudi Arabia",2631,-115.712795698925,23.777311827957
2014,"july","Asia","Middle East","United Arab Emirates",1702,-104.391111111111,25.18
2014,"july","Asia","South Asia","Bangladesh",338,-69.7788111888112,23.7406293706294
2014,"july","Asia","South Asia","India",4872,-80.6390758047767,21.5019210799585
2014,"july","Asia","South Asia","Iran",175,-108.556127819549,33.8924812030075
2014,"july","Asia","South Asia","Nepal",165,-75.3217307692308,27.6073076923077
2014,"july","Asia","South Asia","Pakistan",236,-89.0981339712919,29.9402631578947
2014,"july","Asia","South Asia","Sri Lanka",344,-79.6352112676057,7.26901408450704
2014,"july","Australasia & The Pacific","Australasia & The Pacific","Australia",15032,-15.7823004694836,-30.319014084507
2014,"july","Australasia & The Pacific","Australasia & The Pacific","Guam",4563,-15.2292592592593,13.4496296296296
2014,"july","Australasia & The Pacific","Australasia & The Pacific","Nauru",0,6.90999999999997,-0.55
2014,"july","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1365,13.6360507246377,-40.5059420289855
2014,"july","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",598,-13.0243902439024,-6.12756097560976
2014,"july","Europe","Eastern Europe","Commonwealth Of Independent States",516,NA,NA
2014,"july","Europe","Eastern Europe","Poland",301,-141.010615034169,51.843735763098
2014,"july","Europe","Eastern Europe","Russian Federation",1273,-104.664588832487,53.6329137055838
2014,"july","Europe","Eastern Mediterranean Europe","Israel",485,-124.919067357513,32.3195336787565
2014,"july","Europe","Eastern Mediterranean Europe","Turkey",370,-125.645423514539,39.2837547408344
2014,"july","Europe","Northern Europe","Denmark",1233,-149.482451612903,55.8588709677419
2014,"july","Europe","Northern Europe","Finland",225,-135.20176744186,62.2486046511628
2014,"july","Europe","Northern Europe","Ireland",1142,-167.659333333333,53.1170909090909
2014,"july","Europe","Northern Europe","Norway",2450,-149.670952380952,62.0989355742297
2014,"july","Europe","Northern Europe","Sweden",1129,-144.479326923077,58.9549038461538
2014,"july","Europe","Northern Europe","United Kingdom",8288,-161.96267027027,52.9356972972973
2014,"july","Europe","Southern Europe","Greece",150,-136.79204,38.98216
2014,"july","Europe","Southern Europe","Italy",1458,-147.610994923858,42.7972182741117
2014,"july","Europe","Southern Europe","Portugal",107,-168.546278538813,39.9041552511416
2014,"july","Europe","Southern Europe","Spain",1827,-162.8159375,40.0899421296296
2014,"july","Europe","Western Europe","Andorra",50,-158.461428571429,42.5342857142857
2014,"july","Europe","Western Europe","Austria",1077,-145.891361702128,47.6804680851064
2014,"july","Europe","Western Europe","Belgium",1671,-155.426974637681,50.7387862318841
2014,"july","Europe","Western Europe","France",3429,-157.2156,47.37819
2014,"july","Europe","Western Europe","Germany",4917,-150.696603206413,50.8155811623246
2014,"july","Europe","Western Europe","Luxembourg",73,-153.907505285412,49.7718181818182
2014,"july","Europe","Western Europe","Netherlands",2695,-154.601603773585,52.0650943396226
2014,"july","Europe","Western Europe","Switzerland",2266,-151.942360774818,47.0366101694915
2014,"july","Others & Unspecified","Others & Unspecified","Residences",3074,NA,NA
2014,"august","Africa","Africa","Nigeria",101,-152.464510556622,9.04612284069098
2014,"august","Africa","Africa","South Africa",266,-132.876814159292,-28.5941592920354
2014,"august","America","North America","Canada",10548,112.832333696838,48.1319847328244
2014,"august","America","North America","Mexico",222,100.133599574015,20.7982747603834
2014,"august","America","North America","USA",60361,104.870802407222,37.4450351053159
2014,"august","America","South America","Argentina",75,137.710731707317,-33.5251219512195
2014,"august","America","South America","Brazil",212,153.832635897436,-17.5192102564103
2014,"august","America","South America","Colombia",106,125.168682877406,5.70347517730496
2014,"august","America","South America","Peru",28,123.582095588235,-9.93136029411765
2014,"august","America","South America","Venezuela",22,131.974711538462,9.79432692307692
2014,"august","Asia","ASEAN","Brunei",555,-45.374,4.73
2014,"august","Asia","ASEAN","Cambodia",238,-55.1844,12.2416
2014,"august","Asia","ASEAN","Indonesia",3735,-49.7179831932773,-5.32147058823529
2014,"august","Asia","ASEAN","Laos",59,-55.9455555555555,18.0761111111111
2014,"august","Asia","ASEAN","Malaysia",11353,-56.2003067484662,3.87441717791411
2014,"august","Asia","ASEAN","Myanmar",480,-63.8993939393939,18.9172727272727
2014,"august","Asia","ASEAN","Singapore",13641,-56.15,1.3
2014,"august","Asia","ASEAN","Thailand",3218,-58.8763822525597,14.4172354948805
2014,"august","Asia","ASEAN","Vietnam",2470,-53.5057352941176,16.3188235294118
2014,"august","Asia","East Asia","China",41865,-44.1156278026906,34.0535201793722
2014,"august","Asia","East Asia","Hongkong",8743,NA,NA
2014,"august","Asia","East Asia","Japan",38720,-23.1284684684684,35.605975975976
2014,"august","Asia","East Asia","Korea",114257,-32.3073484848485,36.3019696969697
2014,"august","Asia","East Asia","Macau",674,NA,NA
2014,"august","Asia","East Asia","Taiwan",15574,-39.2136734693877,24.0868367346939
2014,"august","Asia","Middle East","Bahrain",485,-109.447272727273,26.1736363636364
2014,"august","Asia","Middle East","Egypt",122,-128.630588235294,29.4472549019608
2014,"august","Asia","Middle East","Jordan",43,-124.15642384106,32.0415894039735
2014,"august","Asia","Middle East","Kuwait",563,-112.027714285714,29.2714285714286
2014,"august","Asia","Middle East","Qatar",304,-108.735555555556,25.3366666666667
2014,"august","Asia","Middle East","Saudi Arabia",6350,-115.712795698925,23.777311827957
2014,"august","Asia","Middle East","United Arab Emirates",1711,-104.391111111111,25.18
2014,"august","Asia","South Asia","Bangladesh",319,-69.7788111888112,23.7406293706294
2014,"august","Asia","South Asia","India",4737,-80.6390758047767,21.5019210799585
2014,"august","Asia","South Asia","Iran",142,-108.556127819549,33.8924812030075
2014,"august","Asia","South Asia","Nepal",162,-75.3217307692308,27.6073076923077
2014,"august","Asia","South Asia","Pakistan",288,-89.0981339712919,29.9402631578947
2014,"august","Asia","South Asia","Sri Lanka",284,-79.6352112676057,7.26901408450704
2014,"august","Australasia & The Pacific","Australasia & The Pacific","Australia",15058,-15.7823004694836,-30.319014084507
2014,"august","Australasia & The Pacific","Australasia & The Pacific","Guam",3855,-15.2292592592593,13.4496296296296
2014,"august","Australasia & The Pacific","Australasia & The Pacific","Nauru",1,6.90999999999997,-0.55
2014,"august","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1280,13.6360507246377,-40.5059420289855
2014,"august","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",496,-13.0243902439024,-6.12756097560976
2014,"august","Europe","Eastern Europe","Commonwealth Of Independent States",508,NA,NA
2014,"august","Europe","Eastern Europe","Poland",257,-141.010615034169,51.843735763098
2014,"august","Europe","Eastern Europe","Russian Federation",1262,-104.664588832487,53.6329137055838
2014,"august","Europe","Eastern Mediterranean Europe","Israel",494,-124.919067357513,32.3195336787565
2014,"august","Europe","Eastern Mediterranean Europe","Turkey",301,-125.645423514539,39.2837547408344
2014,"august","Europe","Northern Europe","Denmark",630,-149.482451612903,55.8588709677419
2014,"august","Europe","Northern Europe","Finland",263,-135.20176744186,62.2486046511628
2014,"august","Europe","Northern Europe","Ireland",670,-167.659333333333,53.1170909090909
2014,"august","Europe","Northern Europe","Norway",968,-149.670952380952,62.0989355742297
2014,"august","Europe","Northern Europe","Sweden",717,-144.479326923077,58.9549038461538
2014,"august","Europe","Northern Europe","United Kingdom",12655,-161.96267027027,52.9356972972973
2014,"august","Europe","Southern Europe","Greece",136,-136.79204,38.98216
2014,"august","Europe","Southern Europe","Italy",1611,-147.610994923858,42.7972182741117
